"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","trial_num","condition","order","bonus"
"revaluation","167","899695","0.0-4.0-2.0-0.19","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[858.7999999523163,445.7000000476837]","./assets/img/ocean/memory/9.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","38","original","1",""
"html-keyboard-response","168","900200","0.0-4.0-2.0-1.19","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","39","","",""
"revaluation","169","904228","0.0-4.0-2.0-0.20","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[1000.4000000953674]","./assets/img/ocean/catch/3.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","40","original","1",""
"html-keyboard-response","170","904731","0.0-4.0-2.0-1.20","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","41","","",""
"revaluation","171","908747","0.0-4.0-2.0-0.21","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[736.3000001907349]","./assets/img/ocean/catch/4.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","42","original","1",""
"html-keyboard-response","172","909250","0.0-4.0-2.0-1.21","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","43","","",""
"revaluation","173","915290","0.0-4.0-2.0-0.22","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[711.2999999523163,473]","./assets/img/ocean/memory/3.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","44","original","1",""
"html-keyboard-response","174","915794","0.0-4.0-2.0-1.22","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","45","","",""
"revaluation","175","921840","0.0-4.0-2.0-0.23","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[795,518]","./assets/img/ocean/memory/39.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","46","original","1",""
"html-keyboard-response","176","922346","0.0-4.0-2.0-1.23","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","47","","",""
"revaluation","177","928394","0.0-4.0-2.0-0.24","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[859.5,537.5999999046326]","./assets/img/ocean/memory/11.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","48","original","1",""
"html-keyboard-response","178","928912","0.0-4.0-2.0-1.24","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","49","","",""
"revaluation","179","934960","0.0-4.0-2.0-0.25","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[681.7000000476837,551.7999999523163]","./assets/img/ocean/memory/29.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","50","original","1",""
"html-keyboard-response","180","935463","0.0-4.0-2.0-1.25","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","51","","",""
"revaluation","181","941507","0.0-4.0-2.0-0.26","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[940,517.7000000476837]","./assets/img/ocean/memory/4.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","52","original","1",""
"html-keyboard-response","182","942011","0.0-4.0-2.0-1.26","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","53","","",""
"revaluation","183","948045","0.0-4.0-2.0-0.27","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[818.9000000953674,437.7999999523163]","./assets/img/ocean/memory/17.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","54","original","1",""
"html-keyboard-response","184","948549","0.0-4.0-2.0-1.27","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","55","","",""
"revaluation","185","954595","0.0-4.0-2.0-0.28","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[613.9000000953674,375.59999990463257]","./assets/img/ocean/memory/18.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","56","original","1",""
"html-keyboard-response","186","955099","0.0-4.0-2.0-1.28","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","57","","",""
"revaluation","187","961116","0.0-4.0-2.0-0.29","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[824.2000000476837,441.59999990463257]","./assets/img/ocean/memory/24.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","58","original","1",""
"html-keyboard-response","188","961619","0.0-4.0-2.0-1.29","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","59","","",""
"revaluation","189","967653","0.0-4.0-2.0-0.30","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[954,546.4000000953674]","./assets/img/ocean/memory/35.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","60","original","1",""
"html-keyboard-response","190","968156","0.0-4.0-2.0-1.30","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","61","","",""
"revaluation","191","974189","0.0-4.0-2.0-0.31","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[678.5,409.90000009536743]","./assets/img/ocean/memory/23.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","62","original","1",""
"html-keyboard-response","192","974692","0.0-4.0-2.0-1.31","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","63","","",""
"revaluation","193","980738","0.0-4.0-2.0-0.32","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[456.7000000476837,346.2000000476837]","./assets/img/ocean/memory/4.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","64","original","1",""
"html-keyboard-response","194","981241","0.0-4.0-2.0-1.32","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","65","","",""
"revaluation","195","987287","0.0-4.0-2.0-0.33","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[453.2999999523163,263.09999990463257]","./assets/img/ocean/memory/39.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","66","original","1",""
"html-keyboard-response","196","987790","0.0-4.0-2.0-1.33","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","67","","",""
"revaluation","197","993837","0.0-4.0-2.0-0.34","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[617.8000001907349,324.10000014305115]","./assets/img/ocean/memory/27.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","68","original","1",""
"html-keyboard-response","198","994339","0.0-4.0-2.0-1.34","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","69","","",""
"revaluation","199","1000373","0.0-4.0-2.0-0.35","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[370.7999999523163,277.60000014305115]","./assets/img/ocean/memory/34.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","70","original","1",""
"html-keyboard-response","200","1000876","0.0-4.0-2.0-1.35","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","71","","",""
"revaluation","201","1004889","0.0-4.0-2.0-0.36","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[636.2999999523163]","./assets/img/ocean/catch/2.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","72","original","1",""
"html-keyboard-response","202","1005391","0.0-4.0-2.0-1.36","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","73","","",""
"revaluation","203","1011434","0.0-4.0-2.0-0.37","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[718.8999998569489,507.7000000476837]","./assets/img/ocean/memory/3.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","74","original","1",""
"html-keyboard-response","204","1011937","0.0-4.0-2.0-1.37","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","75","","",""
"revaluation","205","1017985","0.0-4.0-2.0-0.38","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[610.7000000476837,884.8999998569489]","./assets/img/ocean/memory/29.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","76","original","1",""
"html-keyboard-response","206","1018488","0.0-4.0-2.0-1.38","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","77","","",""
"revaluation","207","1022506","0.0-4.0-2.0-0.39","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[730.1999998092651]","./assets/img/ocean/catch/1.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","78","original","1",""
"html-keyboard-response","208","1023009","0.0-4.0-2.0-1.39","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","79","","",""
"revaluation","209","1029057","0.0-4.0-2.0-0.40","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[949.7000000476837,425.89999985694885]","./assets/img/ocean/memory/0.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","80","original","1",""
"html-keyboard-response","210","1029560","0.0-4.0-2.0-1.40","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","81","","",""
"revaluation","211","1035606","0.0-4.0-2.0-0.41","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[711,374]","./assets/img/ocean/memory/14.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","82","original","1",""
"html-keyboard-response","212","1036110","0.0-4.0-2.0-1.41","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","83","","",""
"revaluation","213","1042155","0.0-4.0-2.0-0.42","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[953.5,510.7999999523163]","./assets/img/ocean/memory/20.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","84","original","1",""
"html-keyboard-response","214","1042659","0.0-4.0-2.0-1.42","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","85","","",""
"revaluation","215","1048704","0.0-4.0-2.0-0.43","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[640.6999998092651,321.89999985694885]","./assets/img/ocean/memory/7.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","86","original","1",""
"html-keyboard-response","216","1049207","0.0-4.0-2.0-1.43","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","87","","",""
"revaluation","217","1053240","0.0-4.0-2.0-0.44","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[666.7999999523163]","./assets/img/ocean/catch/6.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","88","original","1",""
"html-keyboard-response","218","1053757","0.0-4.0-2.0-1.44","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","89","","",""
"revaluation","219","1059805","0.0-4.0-2.0-0.45","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[433,726.7999999523163]","./assets/img/ocean/memory/37.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","90","original","1",""
"html-keyboard-response","220","1060308","0.0-4.0-2.0-1.45","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","91","","",""
"revaluation","221","1066346","0.0-4.0-2.0-0.46","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[766.4000000953674,386.30000019073486]","./assets/img/ocean/memory/20.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","92","original","1",""
"html-keyboard-response","222","1066848","0.0-4.0-2.0-1.46","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","93","","",""
"revaluation","223","1072896","0.0-4.0-2.0-0.47","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[571.7999999523163,380.2999999523163]","./assets/img/ocean/memory/14.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","94","original","1",""
"html-keyboard-response","224","1073413","0.0-4.0-2.0-1.47","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","95","","",""
"revaluation","225","1079458","0.0-4.0-2.0-0.48","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[752.3999998569489,425.40000009536743]","./assets/img/ocean/memory/36.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","96","original","1",""
"html-keyboard-response","226","1079961","0.0-4.0-2.0-1.48","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","97","","",""
"revaluation","227","1083993","0.0-4.0-2.0-0.49","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[679.8999998569489]","./assets/img/ocean/catch/7.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","98","original","1",""
"html-keyboard-response","228","1084496","0.0-4.0-2.0-1.49","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","99","","",""
"learning-instructions","229","1100633","0.0-4.0-3.0-0.0","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","2198.5","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","230","1114223","0.0-4.0-3.0-0.1","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","1981.7000000476837","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","231","1118257","0.0-4.0-4.0-0.0","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[814.7000000476837]","./assets/img/ocean/animals/octopus.jpg","[""ArrowLeft""]","revaluation","ocean","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","6_3","","","","0","original","1",""
"html-keyboard-response","232","1118775","0.0-4.0-4.0-1.0","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","233","1122801","0.0-4.0-4.0-0.1","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[723.7999999523163]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowRight""]","revaluation","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","10_3","","","","1","original","1",""
"html-keyboard-response","234","1123310","0.0-4.0-4.0-1.1","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","235","1127345","0.0-4.0-4.0-0.2","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[682.5]","./assets/img/ocean/animals/octopus.jpg","[""ArrowLeft""]","revaluation","ocean","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","1_4","","","","2","original","1",""
"html-keyboard-response","236","1127863","0.0-4.0-4.0-1.2","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","237","1131907","0.0-4.0-4.0-0.3","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[556.0999999046326]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowRight""]","revaluation","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","11_4","","","","3","original","1",""
"html-keyboard-response","238","1132419","0.0-4.0-4.0-1.3","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","239","1136753","0.0-4.0-4.0-2.3-0.3","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","4326","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","11","beep chest","","","","false","","","","50","14","3","","","",""
"revaluation","240","1140761","0.0-4.0-4.0-0.4","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[821.8999998569489]","./assets/img/ocean/animals/octopus.jpg","[""ArrowLeft""]","revaluation","ocean","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","3_0","","","","4","original","1",""
"html-keyboard-response","241","1141268","0.0-4.0-4.0-1.4","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","242","1145290","0.0-4.0-4.0-0.5","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[886.4000000953674]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowRight""]","revaluation","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","17_1","","","","5","original","1",""
"html-keyboard-response","243","1145805","0.0-4.0-4.0-1.5","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","244","1149821","0.0-4.0-4.0-0.6","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[683.5]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","10","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp,ArrowRight","","8_2","","","","6","original","1",""
"html-keyboard-response","245","1150335","0.0-4.0-4.0-1.6","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
